timestamp,source_node,destination_node,latency_ms,end_to_end_latency_ms,bandwidth_mbps,utilization_percent
0,57,65,56.04,120.46,393.92,44.7
0,58,20,55.98,142.29,239.43,52.37
0,58,98,55.98,93.95,239.43,52.37
0,58,83,55.98,99.74,239.43,52.37
0,58,37,55.98,105.46,239.43,52.37
0,59,60,38.49,109.34,321.27,35.55
0,59,2,38.49,86.88,321.27,35.55
0,59,70,38.49,90.64,321.27,35.55
0,59,49,38.49,87.3,321.27,35.55
0,60,3,56.92,109.52,333.56,77.66
0,60,81,56.92,113.68,333.56,77.66
0,60,11,56.92,105.18,333.56,77.66
0,60,64,56.92,99.91,333.56,77.66
0,61,38,49.49,106.17,295.33,40.26
0,61,17,49.49,94.18,295.33,40.26
0,61,52,49.49,99.83,295.33,40.26
0,61,85,49.49,104.65,295.33,40.26
0,62,71,32.02,76.75,312.21,54.93
0,62,6,32.02,89.16,312.21,54.93
0,62,61,32.02,78.51,312.21,54.93
0,62,59,32.02,88.38,312.21,54.93
0,63,47,53.85,110.36,222.7,39.2
0,63,71,53.85,100.57,222.7,39.2
0,63,15,53.85,116.1,222.7,39.2
0,63,49,53.85,99.04,222.7,39.2
0,64,35,51.19,109.09,289.97,60.05
0,64,95,51.19,110.6,289.97,60.05
0,64,9,51.19,97.92,289.97,60.05
0,64,85,51.19,105.9,289.97,60.05
0,65,14,50.31,109.25,385.95,24.8
0,65,89,50.31,85.72,385.95,24.8
0,65,4,50.31,117.19,385.95,24.8
0,65,54,50.31,97.25,385.95,24.8
0,66,28,28.43,81.86,240.63,84.67
0,66,55,28.43,75.74,240.63,84.67
0,66,62,28.43,61.34,240.63,84.67
0,66,64,28.43,75.17,240.63,84.67
0,67,78,50.12,98.9,344.13,65.8
0,67,83,50.12,112.2,344.13,65.8
0,67,14,50.12,83.12,344.13,65.8
0,67,59,50.12,104.83,344.13,65.8
0,68,39,42.38,98.15,218.93,49.39
0,68,75,42.38,101.47,218.93,49.39
0,68,60,42.38,80.83,218.93,49.39
0,68,40,42.38,88.78,218.93,49.39
0,69,91,46.69,88.17,224.95,41.35
0,69,79,46.69,96.69,224.95,41.35
0,69,61,46.69,102.94,224.95,41.35
0,69,28,46.69,103.86,224.95,41.35
0,70,87,55.55,89.77,315.91,73.62
0,70,21,55.55,116.91,315.91,73.62
0,70,53,55.55,119.52,315.91,73.62
0,70,23,55.55,120.93,315.91,73.62
0,71,84,46.46,98.05,355.27,35.24
0,71,33,46.46,90.82,355.27,35.24
0,71,70,46.46,117.42,355.27,35.24
0,71,95,46.46,104.07,355.27,35.24
0,72,45,64.81,130.51,262.16,70.37
0,72,37,64.81,112.63,262.16,70.37
0,72,52,64.81,125.63,262.16,70.37
0,72,34,64.81,112.88,262.16,70.37
0,73,74,50.62,98.23,229.34,50.84
0,73,20,50.62,107.7,229.34,50.84
0,73,97,50.62,96.7,229.34,50.84
0,73,35,50.62,110.67,229.34,50.84
0,74,79,48.52,107.42,207.08,25.3
0,74,51,48.52,98.94,207.08,25.3
0,74,82,48.52,102.39,207.08,25.3
0,74,75,48.52,87.68,207.08,25.3
0,75,80,48.05,94.91,284.14,60.11
0,75,7,48.05,107.52,284.14,60.11
0,75,30,48.05,93.01,284.14,60.11
0,75,39,48.05,98.67,284.14,60.11
0,76,46,41.43,86.92,287.86,51.29
0,76,70,41.43,88.92,287.86,51.29
0,76,16,41.43,88.46,287.86,51.29
0,76,83,41.43,87.87,287.86,51.29
0,77,55,47.26,99.11,327.24,48.9
0,77,60,47.26,82.53,327.24,48.9
0,77,43,47.26,92.98,327.24,48.9
0,77,81,47.26,77.06,327.24,48.9
0,78,66,48.59,115.79,415.57,42.06
0,78,31,48.59,95.69,415.57,42.06
0,78,53,48.59,89.34,415.57,42.06
0,78,41,48.59,93.43,415.57,42.06
0,79,43,54.66,113.31,367.14,34.98
0,79,98,54.66,98.17,367.14,34.98
0,79,42,54.66,112.85,367.14,34.98
0,79,59,54.66,91.22,367.14,34.98
0,80,7,38.16,84.73,254.73,48.56
0,80,58,38.16,83.34,254.73,48.56
0,80,69,38.16,97.58,254.73,48.56
0,80,48,38.16,97.74,254.73,48.56
0,81,97,41.05,101.4,325.94,56.7
0,81,50,41.05,98.59,325.94,56.7
0,81,23,41.05,91.84,325.94,56.7
0,81,19,41.05,65.82,325.94,56.7
0,82,13,67.35,126.18,298.85,35.27
0,82,36,67.35,119.3,298.85,35.27
0,82,66,67.35,112.71,298.85,35.27
0,82,16,67.35,125.23,298.85,35.27
0,83,53,52.38,91.47,293.95,44.9
0,83,93,52.38,92.45,293.95,44.9
0,83,8,52.38,102.59,293.95,44.9
0,83,81,52.38,119.85,293.95,44.9
0,84,80,51.31,79.91,327.95,77.56
0,84,36,51.31,104.36,327.95,77.56
0,84,83,51.31,89.13,327.95,77.56
0,84,12,51.31,96.96,327.95,77.56
0,85,16,70.3,122.81,352.37,51.08
0,85,3,70.3,121.26,352.37,51.08
0,85,69,70.3,144.65,352.37,51.08
0,85,24,70.3,119.2,352.37,51.08
0,86,32,41.97,93.16,190.22,57.5
0,86,16,41.97,80.79,190.22,57.5
0,86,87,41.97,97.57,190.22,57.5
0,86,71,41.97,101.05,190.22,57.5
0,87,70,37.4,82.66,351.32,65.09
0,87,19,37.4,98.28,351.32,65.09
0,87,41,37.4,89.21,351.32,65.09
0,87,82,37.4,102.14,351.32,65.09
0,88,20,60.63,115.17,185.53,34.4
0,88,8,60.63,105.78,185.53,34.4
0,88,6,60.63,110.04,185.53,34.4
0,88,37,60.63,106.01,185.53,34.4
0,89,1,35.27,80.51,245.74,57.83
0,89,52,35.27,91.52,245.74,57.83
0,89,28,35.27,80.87,245.74,57.83
0,89,16,35.27,76.16,245.74,57.83
0,90,14,39.57,94.83,371.61,72.78
0,90,70,39.57,76.33,371.61,72.78
0,90,71,39.57,90.4,371.61,72.78
0,90,40,39.57,95.85,371.61,72.78
0,91,78,37.41,92.57,280.12,37.64
0,91,73,37.41,76.28,280.12,37.64
0,91,94,37.41,82.49,280.12,37.64
0,91,69,37.41,79.22,280.12,37.64
0,92,12,56.05,100.59,262.75,40.36
0,92,26,56.05,107.27,262.75,40.36
0,92,48,56.05,86.33,262.75,40.36
0,92,0,56.05,87.22,262.75,40.36
0,93,86,46.77,86.57,354.76,63.98
0,93,8,46.77,110.03,354.76,63.98
0,93,77,46.77,106.01,354.76,63.98
0,93,1,46.77,76.55,354.76,63.98
0,94,71,55.96,104.42,322.36,46.95
0,94,59,55.96,118.9,322.36,46.95
0,94,52,55.96,110.1,322.36,46.95
0,94,53,55.96,109.16,322.36,46.95
0,95,9,70.53,117.52,382.97,27.92
0,95,62,70.53,120.57,382.97,27.92
0,95,12,70.53,110.91,382.97,27.92
0,95,7,70.53,121.71,382.97,27.92
0,96,71,61.8,116.68,349.54,12.48
0,96,76,61.8,113.6,349.54,12.48
0,96,16,61.8,98.19,349.54,12.48
0,96,57,61.8,129.19,349.54,12.48
0,97,0,56.75,103.83,311.3,57.59
0,97,42,56.75,98.31,311.3,57.59
0,97,96,56.75,88.8,311.3,57.59
0,97,38,56.75,124.02,311.3,57.59
0,98,71,75.31,152.1,290.15,33.52
0,98,59,75.31,152.53,290.15,33.52
0,98,16,75.31,129.22,290.15,33.52
0,98,91,75.31,116.07,290.15,33.52
0,99,29,42.09,99.23,264.38,29.44
0,99,89,42.09,96.0,264.38,29.44
0,99,61,42.09,89.12,264.38,29.44
0,99,40,42.09,90.11,264.38,29.44
1,0,19,36.05,88.88,399.49,54.04
1,0,15,36.05,80.17,399.49,54.04
1,0,43,36.05,95.33,399.49,54.04
1,0,61,36.05,83.75,399.49,54.04
1,1,15,58.31,107.66,396.52,29.73
1,1,16,58.31,122.65,396.52,29.73
1,1,68,58.31,102.97,396.52,29.73
1,1,35,58.31,121.82,396.52,29.73
1,2,37,39.9,94.86,339.85,57.44
1,2,15,39.9,78.61,339.85,57.44
1,2,38,39.9,83.85,339.85,57.44
1,2,0,39.9,91.51,339.85,57.44
1,3,88,55.32,104.2,341.16,44.39
1,3,46,55.32,108.62,341.16,44.39
1,3,71,55.32,119.25,341.16,44.39
1,3,6,55.32,107.04,341.16,44.39
1,4,50,52.93,116.13,324.64,49.47
1,4,49,52.93,93.68,324.64,49.47
1,4,45,52.93,96.77,324.64,49.47
1,4,64,52.93,114.22,324.64,49.47
1,5,79,57.42,110.14,177.35,68.1
1,5,75,57.42,115.01,177.35,68.1
1,5,39,57.42,102.53,177.35,68.1
1,5,77,57.42,96.79,177.35,68.1
1,6,66,52.65,87.09,303.23,53.69
1,6,45,52.65,126.15,303.23,53.69
1,6,35,52.65,111.61,303.23,53.69
1,6,11,52.65,88.18,303.23,53.69
1,7,58,56.2,112.39,323.47,66.22
1,7,27,56.2,117.18,323.47,66.22
1,7,74,56.2,105.63,323.47,66.22
1,7,29,56.2,92.2,323.47,66.22
1,8,11,56.14,109.42,219.65,26.68
1,8,42,56.14,101.08,219.65,26.68
1,8,96,56.14,97.83,219.65,26.68
1,8,25,56.14,102.67,219.65,26.68
1,9,73,40.48,87.47,215.44,44.36
1,9,88,40.48,77.93,215.44,44.36
1,9,61,40.48,110.14,215.44,44.36
1,9,3,40.48,95.87,215.44,44.36
1,10,64,41.2,109.82,234.23,43.12
1,10,93,41.2,92.8,234.23,43.12
1,10,72,41.2,98.76,234.23,43.12
1,10,76,41.2,93.03,234.23,43.12
1,11,81,48.82,114.05,261.16,33.76
1,11,84,48.82,90.57,261.16,33.76
1,11,75,48.82,103.92,261.16,33.76
1,11,91,48.82,94.69,261.16,33.76
1,12,33,49.18,96.7,198.78,49.03
1,12,96,49.18,87.35,198.78,49.03
1,12,16,49.18,102.85,198.78,49.03
1,12,87,49.18,92.12,198.78,49.03
1,13,23,48.79,103.85,321.25,77.58
1,13,91,48.79,105.58,321.25,77.58
1,13,28,48.79,100.55,321.25,77.58
1,13,88,48.79,90.48,321.25,77.58
1,14,62,56.34,85.18,240.41,64.02
1,14,48,56.34,98.94,240.41,64.02
1,14,72,56.34,109.61,240.41,64.02
1,14,54,56.34,100.41,240.41,64.02
1,15,8,56.59,115.76,357.61,31.43
1,15,41,56.59,101.17,357.61,31.43
1,15,4,56.59,95.24,357.61,31.43
1,15,28,56.59,120.61,357.61,31.43
1,16,98,50.07,83.85,306.4,54.37
1,16,45,50.07,93.45,306.4,54.37
1,16,28,50.07,86.05,306.4,54.37
1,16,88,50.07,117.72,306.4,54.37
1,17,9,66.94,144.06,282.48,53.68
1,17,69,66.94,118.39,282.48,53.68
1,17,50,66.94,118.31,282.48,53.68
1,17,56,66.94,105.32,282.48,53.68
1,18,6,56.86,107.51,219.58,60.87
1,18,90,56.86,98.7,219.58,60.87
1,18,27,56.86,101.3,219.58,60.87
1,18,62,56.86,108.17,219.58,60.87
1,19,66,60.22,110.57,248.04,32.23
1,19,57,60.22,123.91,248.04,32.23
1,19,51,60.22,109.91,248.04,32.23
1,19,82,60.22,110.97,248.04,32.23
1,20,86,24.93,77.69,293.78,42.5
1,20,9,24.93,88.18,293.78,42.5
1,20,55,24.93,93.4,293.78,42.5
1,20,83,24.93,79.73,293.78,42.5
1,21,43,54.61,111.73,304.51,60.58
1,21,61,54.61,104.5,304.51,60.58
1,21,73,54.61,109.22,304.51,60.58
1,21,92,54.61,103.14,304.51,60.58
1,22,39,59.7,116.58,311.59,41.23
1,22,35,59.7,125.3,311.59,41.23
1,22,48,59.7,107.73,311.59,41.23
1,22,84,59.7,127.21,311.59,41.23
1,23,76,60.35,117.18,349.03,51.92
1,23,46,60.35,104.2,349.03,51.92
1,23,41,60.35,118.82,349.03,51.92
1,23,57,60.35,106.56,349.03,51.92
1,24,36,49.91,110.58,228.8,60.01
1,24,62,49.91,100.29,228.8,60.01
1,24,63,49.91,90.4,228.8,60.01
1,24,52,49.91,118.35,228.8,60.01
1,25,74,31.78,77.09,277.7,50.31
1,25,49,31.78,92.64,277.7,50.31
1,25,13,31.78,95.74,277.7,50.31
1,25,4,31.78,94.48,277.7,50.31
1,26,45,52.5,106.1,252.94,37.4
1,26,49,52.5,106.78,252.94,37.4
1,26,97,52.5,96.61,252.94,37.4
1,26,86,52.5,99.55,252.94,37.4
1,27,92,35.52,80.71,283.16,51.35
1,27,24,35.52,77.88,283.16,51.35
1,27,23,35.52,95.14,283.16,51.35
1,27,21,35.52,86.87,283.16,51.35
1,28,78,45.99,93.37,306.18,57.35
1,28,22,45.99,90.16,306.18,57.35
1,28,56,45.99,88.72,306.18,57.35
1,28,0,45.99,115.41,306.18,57.35
1,29,95,53.44,113.33,260.85,48.82
1,29,94,53.44,106.27,260.85,48.82
1,29,11,53.44,104.48,260.85,48.82
1,29,74,53.44,103.32,260.85,48.82
1,30,93,52.79,105.3,319.75,63.62
1,30,41,52.79,111.25,319.75,63.62
1,30,16,52.79,111.23,319.75,63.62
1,30,53,52.79,103.47,319.75,63.62
1,31,92,56.76,115.87,320.06,35.52
1,31,47,56.76,120.49,320.06,35.52
1,31,73,56.76,121.29,320.06,35.52
1,31,22,56.76,110.73,320.06,35.52
1,32,11,45.29,104.9,307.46,62.92
1,32,79,45.29,80.29,307.46,62.92
1,32,85,45.29,103.05,307.46,62.92
1,32,82,45.29,111.01,307.46,62.92
1,33,18,56.83,103.54,177.95,60.03
1,33,0,56.83,101.16,177.95,60.03
1,33,61,56.83,110.17,177.95,60.03
1,33,98,56.83,100.64,177.95,60.03
1,34,42,47.74,101.39,300.97,72.21
1,34,2,47.74,90.53,300.97,72.21
1,34,89,47.74,93.68,300.97,72.21
1,34,76,47.74,100.3,300.97,72.21
1,35,40,34.41,91.25,233.1,49.3
1,35,86,34.41,111.02,233.1,49.3
1,35,60,34.41,77.57,233.1,49.3
1,35,64,34.41,72.81,233.1,49.3
1,36,35,61.85,116.75,238.77,42.43
1,36,92,61.85,109.9,238.77,42.43
1,36,65,61.85,119.86,238.77,42.43
1,36,98,61.85,112.59,238.77,42.43
1,37,40,35.86,82.19,378.64,58.58
1,37,46,35.86,70.7,378.64,58.58
1,37,81,35.86,85.91,378.64,58.58
1,37,32,35.86,80.53,378.64,58.58
1,38,51,57.32,100.5,396.7,72.27
1,38,10,57.32,109.26,396.7,72.27
1,38,19,57.32,105.29,396.7,72.27
1,38,94,57.32,123.21,396.7,72.27
1,39,89,58.57,117.51,343.3,43.09
1,39,34,58.57,104.58,343.3,43.09
1,39,21,58.57,116.5,343.3,43.09
1,39,26,58.57,108.83,343.3,43.09
1,40,48,46.83,87.16,271.01,62.51
1,40,22,46.83,115.36,271.01,62.51
1,40,53,46.83,98.33,271.01,62.51
1,40,13,46.83,96.33,271.01,62.51
1,41,57,43.6,117.97,281.44,54.53
1,41,97,43.6,102.69,281.44,54.53
1,41,53,43.6,92.59,281.44,54.53
1,41,94,43.6,103.88,281.44,54.53
1,42,22,42.75,96.57,290.49,60.99
1,42,71,42.75,95.27,290.49,60.99
1,42,31,42.75,86.06,290.49,60.99
1,42,98,42.75,83.64,290.49,60.99
1,43,55,48.06,95.11,238.14,57.76
1,43,7,48.06,89.6,238.14,57.76
1,43,88,48.06,95.85,238.14,57.76
1,43,22,48.06,87.04,238.14,57.76
1,44,31,32.05,86.27,241.62,58.52
1,44,66,32.05,80.44,241.62,58.52
1,44,25,32.05,85.93,241.62,58.52
1,44,55,32.05,80.41,241.62,58.52
1,45,81,58.73,110.79,289.34,35.66
1,45,11,58.73,116.11,289.34,35.66
1,45,14,58.73,93.71,289.34,35.66
1,45,35,58.73,96.15,289.34,35.66
1,46,96,50.23,91.41,301.51,40.5
1,46,25,50.23,86.88,301.51,40.5
1,46,78,50.23,118.44,301.51,40.5
1,46,17,50.23,106.49,301.51,40.5
1,47,65,51.26,90.9,299.73,34.37
1,47,67,51.26,93.98,299.73,34.37
1,47,49,51.26,102.51,299.73,34.37
1,47,32,51.26,101.85,299.73,34.37
1,48,79,66.6,112.29,218.04,57.59
1,48,82,66.6,121.68,218.04,57.59
1,48,15,66.6,109.31,218.04,57.59
1,48,55,66.6,109.45,218.04,57.59
1,49,61,42.77,108.99,378.32,37.72
1,49,42,42.77,93.99,378.32,37.72
1,49,81,42.77,111.63,378.32,37.72
1,49,8,42.77,86.11,378.32,37.72
1,50,26,30.9,73.62,233.29,61.1
1,50,49,30.9,71.46,233.29,61.1
1,50,7,30.9,78.27,233.29,61.1
1,50,86,30.9,71.79,233.29,61.1
1,51,69,34.88,85.0,351.73,22.44
1,51,71,34.88,83.43,351.73,22.44
1,51,99,34.88,87.98,351.73,22.44
1,51,49,34.88,93.48,351.73,22.44
1,52,35,58.08,117.15,315.6,31.86
1,52,56,58.08,102.43,315.6,31.86
1,52,8,58.08,101.19,315.6,31.86
1,52,30,58.08,98.82,315.6,31.86
1,53,95,39.94,94.25,336.53,41.61
1,53,25,39.94,84.82,336.53,41.61
1,53,77,39.94,90.83,336.53,41.61
1,53,45,39.94,106.63,336.53,41.61
1,54,5,57.82,78.23,326.62,53.63
1,54,17,57.82,110.93,326.62,53.63
1,54,29,57.82,121.64,326.62,53.63
1,54,9,57.82,103.42,326.62,53.63
1,55,78,56.3,110.14,335.36,69.27
1,55,54,56.3,108.81,335.36,69.27
1,55,95,56.3,100.89,335.36,69.27
1,55,58,56.3,98.26,335.36,69.27
1,56,11,46.72,111.53,292.31,60.32
1,56,31,46.72,99.1,292.31,60.32
1,56,96,46.72,83.51,292.31,60.32
1,56,86,46.72,109.21,292.31,60.32
1,57,16,65.35,105.65,294.29,51.06
1,57,26,65.35,128.67,294.29,51.06
1,57,3,65.35,125.79,294.29,51.06
